protein_id	source_proteome	AOBS17_30	AOBS82_9	Afum	Cimm	Ncra	Nirr	Scer	Spom	Ztri	gene_name	product_description	function_source	Best_Swissprot	Pfam_Names	Pfam_Accessions	Pfam_Evalues
AC1KRY_004062	AOBS17_30	1	1	0	0	0	0	0	0	0		Cellulase,Glyco_hydro_72	Pfam		Cellulase,Glyco_hydro_72	PF00150.25,PF03198.21	0.0024,7.3e-108
AC1KRY_004068	AOBS17_30	1	1	0	0	0	0	0	0	0		ABC1,APH,Flot,IF3_C,Pkinase,WaaY	Pfam		ABC1,APH,Flot,IF3_C,Pkinase,WaaY	PF03109.23,PF01636.30,PF15975.11,PF00707.28,PF00069.32,PF06176.17	1.1e-73,0.0048,0.011,0.0049,0.012,0.0007
AC1KRY_004069	AOBS17_30	1	1	0	0	0	0	0	0	0		DHU1_N,VTC	Pfam		DHU1_N,VTC	PF20919.3,PF09359.16	0.0087,4.1e-10
AC1KRY_004072	AOBS17_30	1	1	0	0	0	0	0	0	0		KOW,KOW4_SPT5,KOW5_SPT5,ribosomal_L24,Ribosomal_uL24m-like	Pfam		KOW,KOW4_SPT5,KOW5_SPT5,ribosomal_L24,Ribosomal_uL24m-like	PF00467.36,PF23291.2,PF23290.2,PF17136.11,PF22682.3	1.2e-06,0.00069,0.0045,0.00085,4.3e-25
AC1KRY_004073	AOBS17_30	1	1	0	0	0	0	0	0	0		AAA_14,AAA_19,AAA_22,AAA_23,AAA_29,AAA_7,ABC_tran,ARB_05566_N,ATPase,Cas3-like_C_2,cobW,DEAD,Flavi_DEAD,FtsK_SpoIIIE,HA2_C,Helicase_C,nSTAND3,nSTAND_NTPase5,OB_NTP_bind,SLFN-g3_helicase,SRP54,T2SSE,WHD_HA2	Pfam		AAA_14,AAA_19,AAA_22,AAA_23,AAA_29,AAA_7,ABC_tran,ARB_05566_N,ATPase,Cas3-like_C_2,cobW,DEAD,Flavi_DEAD,FtsK_SpoIIIE,HA2_C,Helicase_C,nSTAND3,nSTAND_NTPase5,OB_NTP_bind,SLFN-g3_helicase,SRP54,T2SSE,WHD_HA2	PF13173.13,PF13245.13,PF13401.13,PF13476.13,PF13555.13,PF12775.14,PF00005.34,PF28391.1,PF06745.20,PF22590.3,PF02492.26,PF00270.36,PF07652.21,PF01580.25,PF21010.3,PF00271.38,PF20720.4,PF25199.2,PF07717.23,PF09848.16,PF00448.29,PF00437.27,PF04408.30	0.0046,2.7e-05,1.8e-07,0.0033,0.0088,0.0011,0.0028,0.0099,0.0059,0.0029,0.0046,1.6e-09,9.1e-05,0.0047,1.4e-10,1.8e-10,0.0048,0.0012,1.3e-18,0.0045,0.0014,0.00034,2.3e-11
AC1KRY_004074	AOBS17_30	1	1	0	0	0	0	0	0	0		ACP_syn_III,ketoacyl-synt,Rce1-like,Thiolase_C,Thiolase_C_1,Thiolase_N	Pfam		ACP_syn_III,ketoacyl-synt,Rce1-like,Thiolase_C,Thiolase_C_1,Thiolase_N	PF08545.17,PF00109.33,PF02517.22,PF02803.25,PF22691.3,PF00108.30	0.00017,0.00015,1.4e-16,3.3e-43,0.0046,1e-63
AC1KRY_004079	AOBS17_30	1	1	0	0	0	0	0	0	0		YBL028C_N	Pfam		YBL028C_N	PF10338.16	5.9e-13
AC1KRY_004085	AOBS17_30	1	1	0	0	0	0	0	0	1							
AC1KRY_004090	AOBS17_30	1	1	0	0	1	0	0	0	1							
AC1KRY_004093	AOBS17_30	1	1	0	1	1	0	0	0	1							
AC1KRY_004094	AOBS17_30	1	1	0	0	0	0	0	0	0		Dak2	Pfam		Dak2	PF02734.23	1.8e-43
AC1KRY_004095	AOBS17_30	1	1	0	0	0	0	0	0	0		TIM	Pfam		TIM	PF00121.25	7e-61
AC1KRY_004096	AOBS17_30	1	1	1	0	0	0	0	0	0							
AC1KRY_004097	AOBS17_30	1	1	0	0	0	0	0	0	0		3HCDH_N,DAO,FAD_binding_2,GIDA,MFS_1,MurD-like_N,NAD_binding_8,NAD_binding_9,Pyr_redox,Pyr_redox_2,Shikimate_DH,Sugar_tr,TrkA_N	Pfam		3HCDH_N,DAO,FAD_binding_2,GIDA,MFS_1,MurD-like_N,NAD_binding_8,NAD_binding_9,Pyr_redox,Pyr_redox_2,Shikimate_DH,Sugar_tr,TrkA_N	PF02737.25,PF01266.31,PF00890.31,PF01134.29,PF07690.22,PF21799.3,PF13450.13,PF13454.13,PF00070.34,PF07992.21,PF01488.27,PF00083.31,PF02254.25	0.01,5.2e-41,0.00026,9.3e-07,1.4e-22,0.01,0.00023,0.013,0.0011,2.8e-05,0.0036,4.6e-90,0.0058
AC1KRY_004099	AOBS17_30	1	1	0	0	0	0	0	0	0		Acyl_transf_3	Pfam		Acyl_transf_3	PF01757.29	1.5e-17
AC1KRY_004100	AOBS17_30	1	1	0	0	0	0	0	0	0		BtrH_N,G_glu_transpept	Pfam		BtrH_N,G_glu_transpept	PF14399.13,PF01019.28	0.0062,2.9e-151
AC1KRY_004103	AOBS17_30	1	1	0	0	0	0	0	0	0		Pect-lyase_RHGA_epim,Phage_tail_beta	Pfam		Pect-lyase_RHGA_epim,Phage_tail_beta	PF12708.13,PF27114.1	0.00011,3e-05
AC1KRY_004110	AOBS17_30	1	1	0	0	0	0	0	0	0		HMG_box,MATalpha_HMGbox	Pfam		HMG_box,MATalpha_HMGbox	PF00505.26,PF04769.19	4.1e-12,0.0003
AC1KRY_004116	AOBS17_30	1	1	1	1	1	0	1	0	1							
AC1KRY_004125	AOBS17_30	1	1	0	0	0	0	0	0	0		2-oxoacid_dh,Biotin_lipoyl,BSH_RND,BSH_YhbJ,DDE_Tnp_1_7,E3_binding	Pfam		2-oxoacid_dh,Biotin_lipoyl,BSH_RND,BSH_YhbJ,DDE_Tnp_1_7,E3_binding	PF00198.29,PF00364.29,PF25917.1,PF25997.1,PF13843.13,PF02817.23	2e-74,6.8e-20,0.0023,0.0011,0.0071,9.1e-16
AC1KRY_004128	AOBS17_30	1	1	0	0	0	0	0	0	0		CBFD_NFYB_HMF,CENP-T_C,DUF4450,Histone	Pfam		CBFD_NFYB_HMF,CENP-T_C,DUF4450,Histone	PF00808.30,PF15511.13,PF14614.13,PF00125.31	1.6e-09,5.6e-05,0.0013,0.00088
AC1KRY_000899	AOBS17_30	1	1	0	0	0	0	0	0	0		MFS_1	Pfam		MFS_1	PF07690.22	1.2e-32
AC1KRY_000900	AOBS17_30	1	1	1	0	0	0	0	0	1							
AC1KRY_000901	AOBS17_30	1	1	1	0	0	0	0	0	1							
AC1KRY_000902	AOBS17_30	1	1	0	0	0	0	0	0	0		7TM-7TMR_HD,MFS_1,MFS_1_like,Sugar_tr,TRI12	Pfam		7TM-7TMR_HD,MFS_1,MFS_1_like,Sugar_tr,TRI12	PF07698.18,PF07690.22,PF12832.14,PF00083.31,PF06609.19	0.00065,6.5e-33,1.9e-07,8.2e-91,8.6e-08
AC1KRY_000903	AOBS17_30	1	1	0	0	0	0	0	0	0		DUF6374,DUF8413,Glyco_transf_90	Pfam		DUF6374,DUF8413,Glyco_transf_90	PF19901.5,PF28475.1,PF05686.19	0.015,0.025,4.5e-15
AC1KRY_000904	AOBS17_30	1	1	0	0	0	0	0	0	1							
AC1KRY_000907	AOBS17_30	1	1	0	0	0	0	1	0	0							
AC1KRY_000908	AOBS17_30	1	1	0	0	0	0	0	0	0		DAO,MCRA,NAD_binding_8,Pyr_redox_2	Pfam		DAO,MCRA,NAD_binding_8,Pyr_redox_2	PF01266.31,PF06100.18,PF13450.13,PF07992.21	6.2e-43,0.0083,0.00074,0.00099
AC1KRY_000921	AOBS17_30	1	1	0	0	0	0	0	0	0		Arylsulfotrans,Arylsulfotran_2,Cullin_AB,EF-hand_5,Rep_fac-A_C	Pfam		Arylsulfotrans,Arylsulfotran_2,Cullin_AB,EF-hand_5,Rep_fac-A_C	PF05935.18,PF14269.13,PF26557.1,PF13202.13,PF08646.17	6.6e-23,3.9e-65,0.019,0.43,0.0025
AC1KRY_000928	AOBS17_30	1	1	1	1	1	0	0	0	1							
AC1KRY_000929	AOBS17_30	1	1	1	1	0	0	0	0	0							
AC1KRY_000930	AOBS17_30	1	1	0	0	0	0	0	0	0		Arylsulfotrans,Arylsulfotran_2	Pfam		Arylsulfotrans,Arylsulfotran_2	PF05935.18,PF14269.13	8.7e-21,7.8e-64
AC1KRY_000937	AOBS17_30	1	1	0	0	0	0	0	0	0		Chorismate_bind,Chorismate_bind_2,GATase,Peptidase_C26	Pfam		Chorismate_bind,Chorismate_bind_2,GATase,Peptidase_C26	PF00425.26,PF30495.1,PF00117.35,PF07722.20	1.4e-98,1e-36,2.5e-34,1.8e-07
AC1KRY_000938	AOBS17_30	1	1	1	1	1	0	0	0	1							
AC1KRY_000941	AOBS17_30	1	1	0	0	0	0	0	0	0		Proteasome,Proteasome_A_N	Pfam		Proteasome,Proteasome_A_N	PF00227.32,PF10584.15	6.6e-48,1.8e-12
AC1KRY_000943	AOBS17_30	1	1	0	0	0	0	0	0	0		Sld7_C,Sld7_N	Pfam		Sld7_C,Sld7_N	PF18596.7,PF18636.9	2.2e-21,1.4e-05
AC1KRY_000945	AOBS17_30	1	1	0	0	1	0	1	0	1							
AC1KRY_000951	AOBS17_30	1	1	1	1	0	0	0	0	0							
AC1KRY_000953	AOBS17_30	1	1	0	0	0	0	0	0	0							
AC1KRY_000959	AOBS17_30	1	1	0	0	0	0	0	0	0		RNase_T	Pfam		RNase_T	PF00929.32	1.6e-22
AC1KRY_000964	AOBS17_30	1	1	1	1	1	0	0	0	0							
AC1KRY_000965	AOBS17_30	1	1	0	0	0	0	0	0	0		DUF6789,Mito_carr,SLC25_like	Pfam		DUF6789,Mito_carr,SLC25_like	PF20587.4,PF00153.33,PF18405.7	0.0045,4.8e-63,0.018
AC1KRY_000969	AOBS17_30	1	1	0	0	0	0	0	0	0		PTR2	Pfam		PTR2	PF00854.28	8.6e-93
AC1KRY_000970	AOBS17_30	1	1	1	1	1	0	0	0	1							
AC1KRY_000973	AOBS17_30	1	1	0	1	0	0	0	0	0							
AC1KRY_000982	AOBS17_30	1	1	0	0	0	0	0	0	0		CorA	Pfam		CorA	PF01544.24	3.1e-35
AC1KRY_000988	AOBS17_30	1	1	1	1	1	0	0	0	1							
AC1KRY_000990	AOBS17_30	1	1	0	0	0	0	0	0	0		CCDC90-like,CEP162_coil_mid,DUF1664,FlaC_arch,IES5,Rab11-FIP3	Pfam		CCDC90-like,CEP162_coil_mid,DUF1664,FlaC_arch,IES5,Rab11-FIP3	PF07798.17,PF27944.1,PF07889.18,PF05377.18,PF17335.8,PF25450.2	5.4e-44,0.043,0.015,3.9,0.0041,0.0012
AC1KRY_000995	AOBS17_30	1	1	0	0	0	0	0	0	0		CBFD_NFYB_HMF,CENP-S,CENP-T_C,Histone,PP_kinase,YebU_pre-PUA_dom	Pfam		CBFD_NFYB_HMF,CENP-S,CENP-T_C,Histone,PP_kinase,YebU_pre-PUA_dom	PF00808.30,PF15630.13,PF15511.13,PF00125.31,PF02503.23,PF21150.3	0.00089,0.00047,3.3e-06,3.6e-33,0.0027,0.014
AC1KRY_001002	AOBS17_30	1	1	1	1	1	0	1	0	1							
AC1KRY_001003	AOBS17_30	1	1	0	0	0	0	0	0	0		ARM_KDM8_N,Cupin_1,Cupin_2,Cupin_8,JmjC,JmjC_2	Pfam		ARM_KDM8_N,Cupin_1,Cupin_2,Cupin_8,JmjC,JmjC_2	PF24472.2,PF00190.29,PF07883.18,PF13621.13,PF02373.29,PF08007.19	2.9e-05,0.00097,0.0014,2.9e-38,0.004,5.5e-10
AC1KRY_001007	AOBS17_30	1	1	0	0	0	0	0	0	0		Carn_acyltransf,Glyco_transf_8,Mannosyl_trans3	Pfam		Carn_acyltransf,Glyco_transf_8,Mannosyl_trans3	PF00755.26,PF01501.27,PF11051.15	1.8e-190,3.4e-23,0.00023
AC1KRY_001009	AOBS17_30	1	1	0	0	0	0	0	0	0		SKA2	Pfam		SKA2	PF16740.11	0.0037
AC1KRY_004141	AOBS17_30	1	1	0	0	1	0	1	0	1							
AC1KRY_004167	AOBS17_30	1	1	0	0	0	0	0	0	0		DUF2642,DUF4261,HEAT,HEAT_IPO9_c,IBN_N,TPR_IPO11,Xpo1	Pfam		DUF2642,DUF4261,HEAT,HEAT_IPO9_c,IBN_N,TPR_IPO11,Xpo1	PF10842.15,PF14080.12,PF02985.29,PF25018.2,PF03810.26,PF25758.2,PF08389.19	0.01,0.0055,0.062,3.1e-46,2.9e-12,6.4e-08,5.6e-09
AC1KRY_004168	AOBS17_30	1	1	0	1	0	0	0	0	0							
AC1KRY_004169	AOBS17_30	1	1	0	0	0	0	0	0	0		Raptor_N,Thioredoxin	Pfam		Raptor_N,Thioredoxin	PF14538.12,PF00085.27	0.0065,0.0016
AC1KRY_004175	AOBS17_30	1	1	0	0	0	0	0	0	0		NAD_binding_7,Shikimate_DH,ThiF,UAE_UbL,UBA_E1_SCCH	Pfam		NAD_binding_7,Shikimate_DH,ThiF,UAE_UbL,UBA_E1_SCCH	PF13241.13,PF01488.27,PF00899.28,PF14732.12,PF10585.15	0.005,0.0019,8.9e-58,0.00029,1.1e-09
AC1KRY_004178	AOBS17_30	1	1	1	1	1	0	1	0	1							
AC1KRY_004183	AOBS17_30	1	1	0	0	0	0	0	0	0		MSC6_N,PPR,PPR_2,PPR_3,PPR_long,Sll0103_C,Stu2_CTS,TPR_24	Pfam		MSC6_N,PPR,PPR_2,PPR_3,PPR_long,Sll0103_C,Stu2_CTS,TPR_24	PF29070.1,PF01535.27,PF13041.13,PF13812.13,PF17177.11,PF30890.1,PF21042.3,PF23276.3	2.3e-08,3e-09,3.1e-16,0.00015,4e-06,0.00041,0.016,6.6e-05
AC1KRY_004188	AOBS17_30	1	1	1	1	1	0	1	0	1							
AC1KRY_004197	AOBS17_30	1	1	1	1	0	0	0	0	0							
AC1KRY_004200	AOBS17_30	1	1	1	0	0	0	0	0	0							
AC1KRY_004202	AOBS17_30	1	1	0	1	0	0	1	0	1							
AC1KRY_004203	AOBS17_30	1	1	0	0	0	0	0	0	0							
AC1KRY_004208	AOBS17_30	1	1	0	0	0	0	0	0	0		ALIX_LYPXL_bnd,BRO1,DASH_Dad2,NatA_aux_su,PGA2,SKA2,Stm1_N,Tcf25,TPR_14	Pfam		ALIX_LYPXL_bnd,BRO1,DASH_Dad2,NatA_aux_su,PGA2,SKA2,Stm1_N,Tcf25,TPR_14	PF13949.12,PF03097.25,PF08654.16,PF12569.15,PF07543.18,PF16740.11,PF09598.16,PF04910.21,PF13428.13	6.5e-35,2.4e-59,0.013,0.05,0.26,0.26,0.0016,1.2e-85,0.87
AC1KRY_004212	AOBS17_30	1	1	0	0	0	0	0	0	0		DUF7783,RasGEF,RasGEF_N,SH3_1,SH3_2,SH3_9	Pfam		DUF7783,RasGEF,RasGEF_N,SH3_1,SH3_2,SH3_9	PF25006.2,PF00617.25,PF00618.26,PF00018.35,PF07653.24,PF14604.13	2e-08,2.5e-58,1.5e-15,0.0011,0.00025,9.6e-06
AC1KRY_004214	AOBS17_30	1	1	0	0	0	0	0	0	0		Beta-prop_ATRN-LZTR1,Beta-prop_FBX42,Beta-prop_TYW4,Kelch_1,Kelch_FKB95,Kelch_KLHDC2_KLHL20_DRC7	Pfam		Beta-prop_ATRN-LZTR1,Beta-prop_FBX42,Beta-prop_TYW4,Kelch_1,Kelch_FKB95,Kelch_KLHDC2_KLHL20_DRC7	PF24981.2,PF13415.13,PF13418.13,PF01344.32,PF25210.2,PF24681.2	7.3e-18,4.6e-19,1.6e-05,0.031,0.0037,1.5e-27
AC1KRY_004225	AOBS17_30	1	1	1	1	1	0	0	0	1							
AC1KRY_004226	AOBS17_30	1	1	0	0	0	0	0	0	0		F-box,F-box-like,F-box_COS111,LRR_At5g56370	Pfam		F-box,F-box-like,F-box_COS111,LRR_At5g56370	PF00646.39,PF12937.13,PF29466.1,PF24758.2	0.0075,0.0024,0.00062,0.004
AC1KRY_004231	AOBS17_30	1	1	0	0	0	0	0	0	1							
AC1KRY_004236	AOBS17_30	1	1	1	1	1	0	0	0	1							
AC1KRY_004238	AOBS17_30	1	1	0	0	0	0	0	0	0		C2,C2_Mug190_3rd,DUF6399,MMM1,Phage_APSE1_p4,SMP_MUG190-like	Pfam		C2,C2_Mug190_3rd,DUF6399,MMM1,Phage_APSE1_p4,SMP_MUG190-like	PF00168.37,PF25331.2,PF19936.6,PF10296.16,PF26913.1,PF25669.2	1e-24,1.3e-25,0.007,0.01,0.0028,2.4e-72
AC1KRY_004239	AOBS17_30	1	1	0	0	0	0	0	0	0		Acetyltransf_1,Acetyltransf_10,Acetyltransf_6,Acetyltransf_7,Acetyltransf_9,Acetyltransf_CG,FR47	Pfam		Acetyltransf_1,Acetyltransf_10,Acetyltransf_6,Acetyltransf_7,Acetyltransf_9,Acetyltransf_CG,FR47	PF00583.32,PF13673.14,PF13480.14,PF13508.14,PF13527.14,PF14542.13,PF08445.17	1.5e-14,2.4e-14,0.0012,7.5e-14,0.00011,3.1e-06,0.0049
AC1KRY_004244	AOBS17_30	1	1	0	0	0	0	0	0	0		Hva1_TUDOR	Pfam		Hva1_TUDOR	PF11160.14	6.8e-16
AC1KRY_004254	AOBS17_30	1	1	1	0	0	0	0	0	0							
AC1KRY_004260	AOBS17_30	1	1	1	1	1	0	0	0	1							
AC1KRY_004262	AOBS17_30	1	1	0	0	0	0	0	0	0		DEAD,Helicase_C	Pfam		DEAD,Helicase_C	PF00270.36,PF00271.38	0.0011,7.2e-16
AC1KRY_004268	AOBS17_30	1	1	0	0	0	0	0	0	0		CSN5_C,JAB,Prok-JAB,UPF0172	Pfam		CSN5_C,JAB,Prok-JAB,UPF0172	PF18323.7,PF01398.27,PF14464.12,PF03665.19	1.8e-23,7.2e-36,0.00016,0.016
AC1KRY_004277	AOBS17_30	1	1	0	0	0	0	1	0	0							
AC1KRY_004282	AOBS17_30	1	1	1	1	1	0	1	0	0							
AC1KRY_004283	AOBS17_30	1	1	1	1	1	0	0	0	1							
AC1KRY_004284	AOBS17_30	1	1	0	0	0	0	0	0	0		DUF7502,HTH_NPRL3,KIND,NPR2,NPR3	Pfam		DUF7502,HTH_NPRL3,KIND,NPR2,NPR3	PF24334.2,PF24064.3,PF16474.12,PF06218.17,PF03666.19	1,2.7e-21,0.0023,0.00031,3.7e-128
AC1KRY_004286	AOBS17_30	1	1	0	0	0	0	0	0	0							
AC1KRY_004291	AOBS17_30	1	1	0	0	0	0	0	0	0		Peptidase_C1,Peptidase_C1_2	Pfam		Peptidase_C1,Peptidase_C1_2	PF00112.30,PF03051.22	4.8e-08,4.6e-154
AC1KRY_004292	AOBS17_30	1	1	1	1	1	0	0	0	0							
AC1KRY_004293	AOBS17_30	1	1	1	1	1	0	0	0	1							
AC1KRY_004294	AOBS17_30	1	1	1	1	1	0	0	0	1							
AC1KRY_004295	AOBS17_30	1	1	0	0	0	0	0	0	0		PA1414,PDDEXK_10	Pfam		PA1414,PDDEXK_10	PF28105.1,PF07788.18	0.015,0.0014
AC1KRY_004297	AOBS17_30	1	1	0	0	0	0	0	0	0							
AC1KRY_004311	AOBS17_30	1	1	0	0	0	0	0	0	0		RNA_pol_Rbc25,S1,S1CSD-TOTE-2,SHS2_Rpb7-N	Pfam		RNA_pol_Rbc25,S1,S1CSD-TOTE-2,SHS2_Rpb7-N	PF08292.19,PF00575.30,PF22707.3,PF03876.23	2.4e-27,0.0066,0.0086,8.3e-12
AC1KRY_004313	AOBS17_30	1	1	0	0	0	0	0	0	0		ANAPC4_WD40,ASA1,BBS2_Mid,Beta-prop_Aladin,Beta-prop_CAF1B_HIR1,Beta-prop_DCAF4,Beta-prop_EIPR1,Beta-prop_EML,Beta-prop_EML_2,Beta-prop_HPS5,Beta-prop_IFT122_1st,Beta-prop_IFT140_1st,Beta-prop_NOL10_N,Beta-prop_NWD2_C,Beta-prop_RIG_1st,Beta-prop_RIG_2nd,Beta-prop_SCAP,Beta-prop_SPT8,Beta-prop_TEP1_2nd,Beta-prop_TEP1_C,Beta-prop_THOC3,Beta-prop_Vps41,Beta-prop_VPS8,Beta-prop_WDR35_TULP_N,Beta-prop_WDR36-Utp21_1st,Beta-prop_WDR36-Utp21_2nd,Beta-prop_WDR3_1st,Beta-prop_WDR3_2nd,Beta-prop_WDR41,Beta-prop_WDR5,Beta-prop_WDR75_1st,Beta-prop_WDR90_POC16_2nd,CFAP251_N,DNAI3_WD,DSE1_N,eIF2A,EIF3I,MIOS_WD40,PAC11,Tricorn_2nd,WD40,WD40_CDC20-Fz,WD40_Gbeta,WD40_MABP1-WDR62_1st,WD40_MABP1-WDR62_2nd,WD40_Prp19,WD40_RFWD3,WD40_WDHD1_1st,WDR54,WDR55,WDR90_beta-prop_4th,WD_LRWD1	Pfam		ANAPC4_WD40,ASA1,BBS2_Mid,Beta-prop_Aladin,Beta-prop_CAF1B_HIR1,Beta-prop_DCAF4,Beta-prop_EIPR1,Beta-prop_EML,Beta-prop_EML_2,Beta-prop_HPS5,Beta-prop_IFT122_1st,Beta-prop_IFT140_1st,Beta-prop_NOL10_N,Beta-prop_NWD2_C,Beta-prop_RIG_1st,Beta-prop_RIG_2nd,Beta-prop_SCAP,Beta-prop_SPT8,Beta-prop_TEP1_2nd,Beta-prop_TEP1_C,Beta-prop_THOC3,Beta-prop_Vps41,Beta-prop_VPS8,Beta-prop_WDR35_TULP_N,Beta-prop_WDR36-Utp21_1st,Beta-prop_WDR36-Utp21_2nd,Beta-prop_WDR3_1st,Beta-prop_WDR3_2nd,Beta-prop_WDR41,Beta-prop_WDR5,Beta-prop_WDR75_1st,Beta-prop_WDR90_POC16_2nd,CFAP251_N,DNAI3_WD,DSE1_N,eIF2A,EIF3I,MIOS_WD40,PAC11,Tricorn_2nd,WD40,WD40_CDC20-Fz,WD40_Gbeta,WD40_MABP1-WDR62_1st,WD40_MABP1-WDR62_2nd,WD40_Prp19,WD40_RFWD3,WD40_WDHD1_1st,WDR54,WDR55,WDR90_beta-prop_4th,WD_LRWD1	PF12894.14,PF29630.1,PF14783.13,PF25460.2,PF24105.2,PF23761.2,PF23609.2,PF23409.2,PF23414.2,PF23756.2,PF23381.2,PF23383.2,PF23098.2,PF23586.3,PF23770.2,PF23775.2,PF24017.3,PF23798.2,PF25047.1,PF25048.2,PF25174.2,PF23411.2,PF23410.5,PF24797.2,PF25171.2,PF25168.2,PF25173.2,PF25172.2,PF25178.1,PF25175.2,PF23869.2,PF23393.3,PF30552.1,PF28639.1,PF29037.1,PF08662.18,PF24805.2,PF21720.4,PF30151.1,PF26550.2,PF00400.39,PF24807.2,PF25391.2,PF24780.2,PF24782.3,PF24814.2,PF23419.3,PF24817.2,PF21031.3,PF24796.2,PF23342.2,PF23215.1	1.2e-10,7e-11,0.016,1.2e-12,1.1e-12,9.9e-07,4.3e-14,1.8e-12,1.7e-19,0.004,3.8e-29,3.6e-08,7.3e-10,0.012,2.7e-05,2.8e-15,0.00075,0.0003,3.1e-21,6.7e-07,8e-34,9.3e-07,2.7e-11,2.3e-05,5.8e-14,1.7e-17,2e-32,5.5e-15,7.3e-08,2.9e-39,1.9e-09,2.3e-09,8.2e-07,8.6e-05,5.9e-19,5.3e-06,5.6e-13,0.0037,0.00028,0.0045,7.7e-29,7.2e-28,1.1e-15,0.00027,1.5e-15,1.1e-56,3.5e-06,7.3e-23,7.2e-06,3.9e-19,1e-06,0.00019
AC1KRY_004320	AOBS17_30	1	1	0	0	0	0	0	0	0		zinc_ribbon_16	Pfam		zinc_ribbon_16	PF17034.11	0.011
AC1KRY_004322	AOBS17_30	1	1	0	1	0	0	0	0	0							
AC1KRY_004323	AOBS17_30	1	1	0	0	0	0	0	0	0		MFS_1,TMEM70	Pfam		MFS_1,TMEM70	PF07690.22,PF06979.19	1.2e-34,1.1
AC1KRY_004328	AOBS17_30	1	1	1	1	1	0	1	0	1							
AC1KRY_004332	AOBS17_30	1	1	1	1	1	0	1	0	1							
AC1KRY_004334	AOBS17_30	1	1	1	1	1	0	1	0	1							
AC1KRY_004359	AOBS17_30	1	1	0	0	0	0	0	0	0		APH,Kinase-like,Pkinase,PK_Tyr_Ser-Thr,Plk4_PB1,RIO1	Pfam		APH,Kinase-like,Pkinase,PK_Tyr_Ser-Thr,Plk4_PB1,RIO1	PF01636.30,PF14531.13,PF00069.32,PF07714.24,PF18190.8,PF01163.29	0.0075,0.00012,3.2e-61,1e-32,2.7e-07,6.1e-05
AC1KRY_004360	AOBS17_30	1	1	0	0	0	0	0	0	0		CFEM,Inhibitor_I67	Pfam		CFEM,Inhibitor_I67	PF05730.17,PF11405.14	2.9,0.0077
AC1KRY_004361	AOBS17_30	1	1	0	0	0	0	0	0	0		ABC1,Acyl-CoA_dh_1,APH,ATG1-like_MIT1,ATG1-like_MIT2,Pkinase,Pkinase_fungal,PK_Tyr_Ser-Thr	Pfam		ABC1,Acyl-CoA_dh_1,APH,ATG1-like_MIT1,ATG1-like_MIT2,Pkinase,Pkinase_fungal,PK_Tyr_Ser-Thr	PF03109.23,PF00441.30,PF01636.30,PF12063.15,PF21127.5,PF00069.32,PF17667.8,PF07714.24	2.2e-06,0.0022,0.0047,7.2e-16,9.4e-16,6.9e-66,5.5e-06,2.8e-44
AC1KRY_004367	AOBS17_30	1	1	0	0	0	0	0	0	0		Alpha-L-AF_C,ASD1_dom,CBM_4_9,N_formyltrans_C,PIR	Pfam		Alpha-L-AF_C,ASD1_dom,CBM_4_9,N_formyltrans_C,PIR	PF06964.19,PF22848.3,PF02018.24,PF18216.8,PF00399.25	1.5e-12,7e-68,0.024,0.009,0.0082
AC1KRY_004368	AOBS17_30	1	1	0	0	0	0	0	0	0		Beta-TrCP_D,C2	Pfam		Beta-TrCP_D,C2	PF12125.14,PF00168.37	0.016,3.7e-12
AC1KRY_004369	AOBS17_30	1	1	1	1	1	0	0	0	1							
AC1KRY_004370	AOBS17_30	1	1	0	0	0	0	0	0	0		DUF805,GT2_TM_C,MFS_1,Sugar_tr,TMEM40	Pfam		DUF805,GT2_TM_C,MFS_1,Sugar_tr,TMEM40	PF05656.21,PF26629.1,PF07690.22,PF00083.31,PF15817.10	3,5.6,1.1e-30,3.4e-73,0.2
AC1KRY_004372	AOBS17_30	1	1	0	0	0	0	0	0	0		2OG-FeII_Oxy_5,Mannosidase_ig,PHL,PhyH,TM140	Pfam		2OG-FeII_Oxy_5,Mannosidase_ig,PHL,PhyH,TM140	PF13759.13,PF17786.8,PF20474.4,PF05721.20,PF14985.12	0.0043,0.014,0.0037,2.6e-22,0.022
AC1KRY_004373	AOBS17_30	1	1	0	0	0	0	0	0	0		2OG-FeII_Oxy_5,MFS_1,PhyH,Sugar_tr	Pfam		2OG-FeII_Oxy_5,MFS_1,PhyH,Sugar_tr	PF13759.13,PF07690.22,PF05721.20,PF00083.31	0.0055,1.3e-12,6.7e-21,1.1e-79
AC1KRY_004374	AOBS17_30	1	1	0	0	0	0	0	0	0		Beta-prop_ACSF4,PIR,PQQ,PQQ_2	Pfam		Beta-prop_ACSF4,PIR,PQQ,PQQ_2	PF13570.14,PF00399.25,PF01011.29,PF13360.14	4.7e-06,6.2e-05,1.4e-11,2.3e-17
AC1KRY_004379	AOBS17_30	1	1	0	0	0	0	1	0	0							
AC1KRY_004382	AOBS17_30	1	1	0	0	0	0	0	0	0							
AC1KRY_004385	AOBS17_30	1	1	0	0	0	0	0	0	0		Actin,Brr6_like_C_C	Pfam		Actin,Brr6_like_C_C	PF00022.27,PF10104.15	2e-46,4.1e-46
AC1KRY_004387	AOBS17_30	1	1	1	1	1	0	0	0	1							
AC1KRY_004389	AOBS17_30	1	1	1	1	1	0	0	0	1							
AC1KRY_001010	AOBS17_30	1	1	0	0	0	0	0	0	0							
